no,분류,중복,Institution,Title,저자,Year,Pdf Link
1926,Periodical,0,Hongik University,Multi-Scale Gabor Feature Based Eye Localization,"Sanghoon Kim,Sun-Tae Chung,Souhwan Jung,Dusik Oh,Jaemin Kim,Seongwon Cho",2016,https://waset.org/publications/3247/multi-scale-gabor-feature-based-eye-localization
1927,Periodical,0,Hongik University,Reliable Face Alignment Using Two-Stage AAM,"Sunho Ki,Daehwan Kim,Seongwon Cho,Sun-Tae Chung,Jaemin Kim,Yun-Kwang Hong,Chang Joon Park,Dongmin Kwon,Minhee Kang,Yusung Kim,Younghan Yoon",2008,https://waset.org/publications/14248/reliable-face-alignment-using-two-stage-aam
1928,Periodical,0,Hongik University,Robust Face Recognition using AAM and Gabor Features,"Sanghoon Kim,Sun-Tae Chung,Souhwan Jung,Seoungseon Jeon,Jaemin Kim,Seongwon Cho",2016,https://waset.org/publications/3583/robust-face-recognition-using-aam-and-gabor-features
1929,Abstract,0,Dongguk University,An Examination of the Relationship between the Five Stages of the Yogacara Path to Enlightenment and the Ten Ox-Herding Pictures,Kyungbong Kim,2018,https://waset.org/pdf/books/?id=73846&pageNumber=2548
1930,Periodical,0,Dongguk University,Automatic Detection of Mass Type Breast Cancer using Texture Analysis in Korean Digital Mammography,"E. B. Jo, J. H. Lee, J. Y. Park and S. M. Kim",2012,https://waset.org/publications/1180/automatic-detection-of-mass-type-breast-cancer-using-texture-analysis-in-korean-digital-mammography
1931,Abstract,0,Dongguk University,Context-Aware Point-Of-Interests Recommender Systems Using Integrated Sentiment and Network Analysis,"Ho Yeon Park,Kyoung-Jae Kim",2007,https://waset.org/pdf/books/?id=72619&pageNumber=1955
1932,Abstract,0,Dongguk University,Context-Aware Recommender Systems Using User's Emotional State,"Hoyeon Park,Kyoung-jae Kim",2011,https://waset.org/pdf/books/?id=88567&pageNumber=106
1933,Abstract,0,Dongguk University,Development of a Bus Information Web System,"Chiyoung Kim,Jaegeol Yim",2015,https://waset.org/pdf/books/?id=36974&pageNumber=1182
1934,Abstract,0,Dongguk University,Impact on the Results of Sub-Group Analysis on Performance of Recommender Systems,"Ho Yeon Park,Kyoung-Jae Kim",2018,https://waset.org/pdf/books/?id=73164&pageNumber=1968
1935,Abstract,0,Dongguk University,Novel Recommender Systems Using Hybrid CF and Social Network Information,Kyoung-Jae Kim,2015,https://waset.org/pdf/books/?id=36626&pageNumber=1166
1936,Abstract,0,Dongguk University,Point-of-Interest Recommender Systems for Location-Based Social Network Services,"Hoyeon Park,Yunhwan Keon,Kyoung-Jae Kim",2016,https://waset.org/pdf/books/?id=81920&pageNumber=91
1937,Abstract,0,Dongguk University,Preventive Effects of Motorcycle Helmets on Clinical Outcomes in Motorcycle Crashes,"Seung Chul Lee,Jooyeong Kim,Ki Ok Ahn,Juok Park",2017,https://waset.org/pdf/books/?id=82624&pageNumber=2241
1938,Abstract,0,Dongguk University,Researching Apache Hama: A Pure BSP Computing Framework,"Kamran Siddique,Yangwoo Kim,Zahid Akhtar",2016,https://waset.org/pdf/books/?id=45015&pageNumber=1402
1939,Periodical,0,Korea Institute of Energy Research,A Novel and Green Approach to Produce Nano- Porous Materials Zeolite A and MCM-41 from Coal Fly Ash and their Applications in Environmental Protection,"K. S. Hui, K. N. Hui, and Seong Kon Lee",2009,https://waset.org/publications/4103/a-novel-and-green-approach-to-produce-nano-porous-materials-zeolite-a-and-mcm-41-from-coal-fly-ash-and-their-applications-in-environmental-protection
1940,Abstract,1,Korea Institute of Energy Research,Analysis on Greenhouse Gas Emissions Potential by Deploying the Green Cars in Korean Road Transport Sector,"Sungjun Hong,Yanghon Chung,Nyunbae Park,Sangyong Park",2014,https://waset.org/pdf/books/?id=18570&pageNumber=177
1941,Periodical,0,Korea Institute of Energy Research,Analysis on Greenhouse Gas Emissions Potential by Deploying the Green Cars in Korean Road Transport Sector,"Sungjun Hong,Yanghon Chung,Nyunbae Park,Sangyong Park",2014,https://waset.org/publications/10004951/analysis-on-greenhouse-gas-emissions-potential-by-deploying-the-green-cars-in-korean-road-transport-sector
1942,Periodical,0,Korea Institute of Energy Research,Computational Evaluation of a C-A Heat Pump,"Young-Jin Baik, Minsung Kim, Young-Soo Lee, Ki-Chang Chang, and Seong-Ryong Park",2012,https://waset.org/publications/8702/computational-evaluation-of-a-c-a-heat-pump
1943,Abstract,0,Korea Institute of Energy Research,Experimental Analysis on the Thermal Performance of Vacuum Membrane Distillation Module Using Polyvinylidene Fluoride Hollow Fiber Membrane,"Hong-Jin Joo,Hee-Yoel Kwak",2017,https://waset.org/pdf/books/?id=76714&pageNumber=1633
1944,Abstract,0,Korea Institute of Energy Research,"Mixed Matrix Membranes Based on [M₂(DOBDC)] (M = Mg, Co, Ni) and Polydimethylsiloxane for CO₂/N₂ Separation","Hyunuk Kim,Yang No Yun,Muhammad Sohail,Jong-Ho Moon,Young Cheol Park",2017,https://waset.org/pdf/books/?id=72483&pageNumber=1544
1945,Abstract,0,Korea Institute of Energy Research,Performance and Processing Evaluation of Solid Oxide Cells by Co-Sintering of GDC Buffer Layer and LSCF Air Electrode,"Hyun-Jong Choi,Minjun Kwak,Doo-Won Seo,Sang-Kuk Woo,Sun-Dong Kim",2017,https://waset.org/pdf/books/?id=66228&pageNumber=916
1946,Abstract,1,Korea Institute of Energy Research,Performance Variation of the TEES According to the Changes in Cold-Side Storage Temperature,"Young-Jin Baik,Minsung Kim,Junhyun Cho,Ho-Sang Ra,Young-Soo Lee,Ki-Chang Chang",2014,https://waset.org/pdf/books/?id=12812&pageNumber=306
1947,Periodical,0,Korea Institute of Energy Research,Performance Variation of the TEES According to the Changes in Cold-Side Storage Temperature,"Young-Jin Baik,Minsung Kim,Junhyun Cho,Ho-Sang Ra,Young-Soo Lee,Ki-Chang Chang",2014,https://waset.org/publications/9999030/performance-variation-of-the-tees-according-to-the-changes-in-cold-side-storage-temperature
1948,Abstract,0,Korea Institute of Energy Research,Pervaporation of Dimethyl Carbonate / Methanol / Water Mixtures Using Zeolite Membranes,"Jong-Ho Moon,Dong-Ho Lee,Hyunuk Kim,Young Cheol Park,Jong-Seop Lee,Jae-deok Jeon,Hyung-Keun Lee",2017,https://waset.org/pdf/books/?id=71361&pageNumber=1525
1949,Periodical,0,Korea Institute of Energy Research,Phase Behavior of CO2 and CH4 Hydrate in Porous Media,"Seong-Pil Kang,Ho-Jung Ryu,Yongwon Seo",2007,https://waset.org/publications/9254/phase-behavior-of-co2-and-ch4-hydrate-in-porous-media
1950,Periodical,0,Korea Institute of Energy Research,Simulation on the Performance of Carbon Dioxide and HFC-125 Heat Pumpsfor Medium-and High-Temperature Heating,Young-Jin Baikand Minsung Kim,2012,https://waset.org/publications/9014/simulation-on-the-performance-of-carbon-dioxide-and-hfc-125-heat-pumpsfor-medium-and-high-temperature-heating
1951,Abstract,0,KAERI,An Operators’ Real-sense-based Fire Simulation for Human Factors Validation in Nuclear Power Plants,"Sa-Kil Kim,Jang-Soo Lee",2016,https://waset.org/pdf/books/?id=50329&pageNumber=694
1952,Periodical,0,KAERI,Analyses for Primary Coolant Pump Coastdown Phenomena for Jordan Research and Training Reactor,"Yazan M. Alatrash, Han-ok Kang, Hyun-gi Yoon, Shen Zhang,Juhyeon Yoon",2014,https://waset.org/publications/9997924/analyses-for-primary-coolant-pump-coastdown-phenomena-for-jordan-research-and-training-reactor
1953,Periodical,0,KAERI,Computer-based Alarm Processing and Presentation Methods in Nuclear Power Plants,"Jung-Woon Lee, Jung-Taek Kim, Jae-Chang Park, In-Koo Hwang, and Sung-Pil Lyu",2010,https://waset.org/publications/675/computer-based-alarm-processing-and-presentation-methods-in-nuclear-power-plants
1954,Abstract,0,KAERI,Consideration of Failed Fuel Detector Location through Computational Flow Dynamics Analysis on Primary Cooling System Flow with Two Outlets,"Sanghoon Bae,Hanju Cha",2017,https://waset.org/pdf/books/?id=73722&pageNumber=147
1955,Abstract,0,KAERI,Experimental Study of Complete Loss of Coolant Flow (CLOF) Test by System?Integrated Modular Advanced Reactor Integral Test Loop (SMART-ITL) with Passive Residual Heat Removal System (PRHRS),"Jin Hwa Yang,Hwang Bae,Sung Uk Ryu,Byong Guk Jeon,Sung Jae Yi,Hyun Sik Park",2017,https://waset.org/pdf/books/?id=62497&pageNumber=1479
1956,Abstract,0,KAERI,Measurements of Flow Mixing Behaviors Using a Wire-Mesh Sensor in a Wire-Wrapped 37-Pin Rod Assembly,"Hyungmo Kim,Hwang Bae,Seok-Kyu Chang,Dong Won Lee,Yung Joo Ko,Sun Rock Choi,Hae Seob Choi,Hyeon Seok Woo,Dong-Jin Euh,Hyeong-Yeon Lee",2015,https://waset.org/pdf/books/?id=23655&pageNumber=659
1957,Abstract,1,KAERI,Online Measurement of Fuel Stack Elongation,"Sung Ho Ahn,Jintae Hong,Chang Young Joung,Tae Ho Yang,Sung Ho Heo,Seo Yun Jang",2016,https://waset.org/pdf/books/?id=46795&pageNumber=1187
1958,Periodical,0,KAERI,Online Measurement of Fuel Stack Elongation,"Sung Ho Ahn,Jintae Hong,Chang Young Joung,Tae Ho Yang,Sung Ho Heo,Seo Yun Jang",2016,https://waset.org/publications/10004656/online-measurement-of-fuel-stack-elongation
1959,Abstract,0,KAERI,Pool Fire Tests of Dual Purpose Casks for Spent Nuclear Fuel,"K. S. Bang,S. H. Yu,J. C. Lee,K. S. Seo,S. H. Lee",2015,https://waset.org/pdf/books/?id=28403&pageNumber=48
1960,Abstract,0,KAERI,Study on the Thermal Mixing of Steam and Coolant in the Hybrid Safety Injection Tank,"Sung Uk Ryu,Byoung Gook Jeon,Sung-Jae Yi,Dong-Jin Euh",2017,https://waset.org/pdf/books/?id=62498&pageNumber=1480
1961,Abstract,0,Gachon University,An Evaluation of Full-Scale Reinforced Concrete and Steel Girder Composite Members Using High Volume Fly-Ash,"Sung-Won Yoo,Chul-Hyeon Kang,Kyoung-Tae Park,Hae-Sik Woo",2017,https://waset.org/pdf/books/?id=75657&pageNumber=1562
1962,Abstract,0,Gachon University,"Anti-Neuroinflammatory and Anti-Apoptotic Efficacy of Equol, against Lipopolysaccharide Activated Microglia and Its Neurotoxicity","Lalita Subedi,Jae Kyoung Chae,Yong Un Park,Cho Kyo Hee,Lee Jae Hyuk,Kang Min Cheol,Sun Yeou Kim",2016,https://waset.org/pdf/books/?id=56300&pageNumber=592
1963,Abstract,0,Gachon University,Chitosan Doped Curcumin Gold Clusters Flexible Nanofiber for Wound Dressing and Anticancer Activities,"Saravanan Govindaraju,Kyusik Yun",2017,https://waset.org/pdf/books/?id=54915&pageNumber=394
1964,Abstract,0,Gachon University,Conservativeness of Functional Proteins in Bovine Milk by Pulsed Electric Field Technology,"Sulhee Lee,Geon Kim,Young-Seo Park",2015,https://waset.org/pdf/books/?id=24388&pageNumber=389
1965,Abstract,0,Gachon University,Development of Zero-Cement Binder Activated by Carbonation,"Young Cheol Choi,Eun-Jin Moon,Sung-Won Yoo,Sang-Hwa Jung,In-Hwan Yang",2017,https://waset.org/pdf/books/?id=75421&pageNumber=1556
1966,Abstract,0,Gachon University,Examining the Effects of National Disaster on the Performance of Hospitality Industry in Korea,"Kim Sang Hyuck,Y. Park Sung",2018,https://waset.org/pdf/books/?id=90885&pageNumber=217
1967,Abstract,0,Gachon University,Inhibition and Breaking of Advanced Glycation End Products with Nuts and Polyphenols,"Moon Ho Do,Sin-Hee Park,Jae Hyuk Lee,Kyo Hee Cho,Jae Kyung Chae,Sun Yeou Kim",2013,https://waset.org/pdf/books/?id=56877&pageNumber=599
1968,Abstract,0,Gachon University,Network Based Molecular Profiling of Intracranial Ependymoma over Spinal Ependymoma,"Hyeon Su Kim,Sungjin Park,Hae Ryung Chang,Hae Rim Jung,Young Zoo Ahn,Yon Hui Kim,Seungyoon Nam",2014,https://waset.org/pdf/books/?id=50168&pageNumber=1174
1969,Abstract,0,Gachon University,Preparation and Characterization of Chitosan-Hydrocortisone Nanoshell for Drug Delivery Application,"Suyeon Kwon,Ik Joong Kang,Wang Bingjie",2014,https://waset.org/pdf/books/?id=53497&pageNumber=1250
1970,Periodical,0,KISA,3G WCDMA Mobile Network DoS Attack and Detection Technology,"JooHyung Oh, Dongwan Kang, Sekwon Kim, ChaeTae Im",2012,https://waset.org/publications/11684/3g-wcdma-mobile-network-dos-attack-and-detection-technology
1971,Abstract,0,KISA,A Study on Abnormal Behavior Detection in BYOD Environment,"Dongwan Kang, Joohyung Oh, Chaetae Im",2014,https://waset.org/pdf/books/?id=3413&pageNumber=72
1972,Periodical,0,KISA,Abnormal IP Packets on 3G Mobile Data Networks,"Joo-Hyung Oh, Dongwan Kang, JunHyung Cho, and Chaetae Im",2013,https://waset.org/publications/16213/abnormal-ip-packets-on-3g-mobile-data-networks
1973,Periodical,0,KISA,Improve of Evaluation Method for Information Security Levels of CIIP (Critical Information Infrastructure Protection),"Dong-Young Yoo,Jong-Whoi Shin,Gang Shin Lee,Jae-Il Lee",2007,https://waset.org/publications/4172/improve-of-evaluation-method-for-information-security-levels-of-ciip-critical-information-infrastructure-protection-
1974,Periodical,0,KISA,Intelligent Multi-Agent Middleware for Ubiquitous Home Networking Environments,"Minwoo Son, Seung-Hun Lee, Dongkyoo Shin, and Dongil Shin",2008,https://waset.org/publications/9193/intelligent-multi-agent-middleware-for-ubiquitous-home-networking-environments
1975,Abstract,0,KISA,Phone Number Spoofing Attack in VoLTE,"Joo-Hyung Oh,Sekwon Kim,Myoungsun Noh,Chaetae Im",2014,https://waset.org/pdf/books/?id=21718&pageNumber=719
1976,Abstract,0,KISA,Phone Number Spoofing Attack in VoLTE 4G,Joo-Hyung Oh,2015,https://waset.org/pdf/books/?id=22199&pageNumber=743
1977,Periodical,0,KISA,Study on Network-Based Technology for Detecting Potentially Malicious Websites,"Byung-Ik Kim,Hong-Koo Kang,Tae-Jin Lee,Hae-Ryong Park",2013,https://waset.org/publications/9996682/study-on-network-based-technology-for-detecting-potentially-malicious-websites
1978,Abstract,1,KISA,Study on Network-Based Technology for Detecting Potentially Malicious Websites,"Byung-Ik Kim,Hong-Koo Kang,Tae-Jin Lee,Hae-Ryong Park",2014,https://waset.org/pdf/books/?id=2429&pageNumber=39
1979,Periodical,0,POSTECH,Affine Projection Algorithm with Variable Data-Reuse Factor,"ChangWoo Lee,Young Kow Lee,Sung Jun Ban,SungHoo Choi,Sang Woo Kim",2014,https://waset.org/publications/14270/affine-projection-algorithm-with-variable-data-reuse-factor
1980,Periodical,0,POSTECH,Direct Method for Converting FIR Filter with Low Nonzero Tap into IIR Filter,"Jeong Hye Moon, Byung Hoon Kang, and PooGyeon Park",2007,https://waset.org/publications/8802/direct-method-for-converting-fir-filter-with-low-nonzero-tap-into-iir-filter
1981,Abstract,0,POSTECH,Effect of Al Contents on Magnetic Domains of {100} Grains in Electrical Steels,"Hyunseo Choi,Jaewan Hong,Seil Lee,Yang Mo Koo",2018,https://waset.org/pdf/books/?id=74890&pageNumber=1391
1982,Abstract,0,POSTECH,Effect of Heat Treatment on Columnar Grain Growth and Goss Texture on Surface in Grain-Oriented Electrical Steels,"Jungkyun Na,Jaesang Lee,Yang Mo Koo",2018,https://waset.org/pdf/books/?id=74896&pageNumber=1392
1983,Abstract,0,POSTECH,Epigenomic Analysis of Lgr5+ Stem Cells in Gastrointestinal Tract,"Hyo-Min Kim,Seokjin Ham,Mi-Joung Yoo,Minseon Kim,Tae-Young Roh",2018,https://waset.org/pdf/books/?id=84885&pageNumber=2321
1984,Periodical,0,POSTECH,Finite-Horizon Tracking Control for Repetitive Systems with Uncertain Initial Conditions,"Sung Wook Yun,Yun Jong Choi,Kyong-min Lee,Poogyeon Park*",2007,https://waset.org/publications/182/finite-horizon-tracking-control-for-repetitive-systems-with-uncertain-initial-conditions
1985,Periodical,0,POSTECH,Geometric Modeling of Illumination on the TFT-LCD Panel using Bezier Surface,"Kyong-min Lee,Moon Soo Chang,PooGyeon Park",2014,https://waset.org/publications/981/geometric-modeling-of-illumination-on-the-tft-lcd-panel-using-bezier-surface
1986,Periodical,0,POSTECH,Implementation of IEEE 802.15.4 Packet Analyzer,"Sung Jun Ban,Hyeonwoo Cho,ChangWoo Lee,Sang Woo Kim",2007,https://waset.org/publications/15786/implementation-of-ieee-802.15.4-packet-analyzer
1987,Periodical,0,Sogang University,An Energy-Efficient Distributed Unequal Clustering Protocol for Wireless Sensor Networks,"Sungju Lee, Jangsoo Lee , Hongjoong Sin, Seunghwan Yoo, Sanghyuck Lee, Jaesik Lee, Yongjun Lee and Sungchun Kim ",2008,https://waset.org/publications/6478/an-energy-efficient-distributed-unequal-clustering-protocol-for-wireless-sensor-networks
1988,Abstract,0,Sogang University,"Cyber Security in Russia: Offense, Defense and Strategy in Cyberspace",Da Eun Sung,2017,https://waset.org/pdf/books/?id=79049&pageNumber=2694
1989,Abstract,0,Sogang University,DNA Vaccine Study against Vaccinia Virus Using In vivo Electroporation,"Jai Myung Yang,Na Young Kim,Sung Ho Shin",2016,https://waset.org/pdf/books/?id=46318&pageNumber=1068
